"","Latitude....c.Grid_Points_Y.","Longitude....c.Grid_Points_X."
"5851",31.282,250.857
"5852",31.282,252
"5853",31.282,253.143
"5854",31.282,254.286
"5855",31.282,255.429
"5856",31.282,256.571
"5857",31.282,257.714
"5858",31.282,258.857
"5859",31.282,260
"5860",31.282,261.143
"5861",31.282,262.286
"5862",31.282,263.429
"5863",31.282,264.571
"5864",31.282,265.714
"5865",31.282,266.857
"5866",31.282,268
"5867",31.282,269.143
"5868",31.282,270.286
"5869",31.282,271.429
"5870",31.282,272.571
"5871",31.282,273.714
"5872",31.282,274.857
"5873",31.282,276
"5874",31.282,277.143
"5875",31.282,278.286
"5876",31.282,350.286
"5877",31.282,351.429
"5878",31.282,352.571
"5879",31.282,353.714
"5880",31.282,354.857
"5881",31.282,356
"5882",31.282,357.143
"5883",31.282,358.286
"5884",31.282,359.429
"5885",32.297,0.571
"5886",32.297,1.714
"5887",32.297,2.857
"5888",32.297,4
"5889",32.297,5.143
"5890",32.297,6.286
"5891",32.297,7.429
"5892",32.297,8.571
"5893",32.297,9.714
"5894",32.297,10.857
"5895",32.297,12
"5896",32.297,13.143
"5897",32.297,14.286
"5898",32.297,21.143
"5899",32.297,22.286
"5900",32.297,34.857
"5901",32.297,36
"5902",32.297,37.143
"5903",32.297,38.286
"5904",32.297,39.429
"5905",32.297,40.571
"5906",32.297,41.714
"5907",32.297,42.857
"5908",32.297,44
"5909",32.297,45.143
"5910",32.297,46.286
"5911",32.297,47.429
"5912",32.297,48.571
"5913",32.297,49.714
"5914",32.297,50.857
"5915",32.297,52
"5916",32.297,53.143
"5917",32.297,54.286
"5918",32.297,55.429
"5919",32.297,56.571
"5920",32.297,57.714
"5921",32.297,58.857
"5922",32.297,60
"5923",32.297,61.143
"5924",32.297,62.286
"5925",32.297,63.429
"5926",32.297,64.571
"5927",32.297,65.714
"5928",32.297,66.857
"5929",32.297,68
"5930",32.297,69.143
"5931",32.297,70.286
"5932",32.297,71.429
"5933",32.297,72.571
"5934",32.297,73.714
"5935",32.297,74.857
"5936",32.297,76
"5937",32.297,77.143
"5938",32.297,78.286
"5939",32.297,79.429
"5940",32.297,80.571
"5941",32.297,81.714
"5942",32.297,82.857
"5943",32.297,84
"5944",32.297,85.143
"5945",32.297,86.286
"5946",32.297,87.429
"5947",32.297,88.571
"5948",32.297,89.714
"5949",32.297,90.857
"5950",32.297,92
"5951",32.297,93.143
"5952",32.297,94.286
"5953",32.297,95.429
"5954",32.297,96.571
"5955",32.297,97.714
"5956",32.297,98.857
"5957",32.297,100
"5958",32.297,101.143
"5959",32.297,102.286
"5960",32.297,103.429
"5961",32.297,104.571
"5962",32.297,105.714
"5963",32.297,106.857
"5964",32.297,108
"5965",32.297,109.143
"5966",32.297,110.286
"5967",32.297,111.429
"5968",32.297,112.571
"5969",32.297,113.714
"5970",32.297,114.857
"5971",32.297,116
"5972",32.297,117.143
"5973",32.297,118.286
"5974",32.297,119.429
"5975",32.297,120.571
"5976",32.297,130.857
"5977",32.297,244
"5978",32.297,245.143
"5979",32.297,246.286
"5980",32.297,247.429
"5981",32.297,248.571
"5982",32.297,249.714
"5983",32.297,250.857
"5984",32.297,252
"5985",32.297,253.143
"5986",32.297,254.286
"5987",32.297,255.429
"5988",32.297,256.571
"5989",32.297,257.714
"5990",32.297,258.857
"5991",32.297,260
"5992",32.297,261.143
"5993",32.297,262.286
"5994",32.297,263.429
"5995",32.297,264.571
"5996",32.297,265.714
"5997",32.297,266.857
"5998",32.297,268
"5999",32.297,269.143
"6000",32.297,270.286
"6001",32.297,271.429
"6002",32.297,272.571
"6003",32.297,273.714
"6004",32.297,274.857
"6005",32.297,276
"6006",32.297,277.143
"6007",32.297,278.286
"6008",32.297,279.429
"6009",32.297,351.429
"6010",32.297,352.571
"6011",32.297,353.714
"6012",32.297,354.857
"6013",32.297,356
"6014",32.297,357.143
"6015",32.297,358.286
"6016",32.297,359.429
"6017",33.311,0.625
"6018",33.311,1.875
"6019",33.311,3.125
"6020",33.311,4.375
"6021",33.311,5.625
"6022",33.311,6.875
"6023",33.311,8.125
"6024",33.311,9.375
"6025",33.311,10.625
"6026",33.311,35.625
"6027",33.311,36.875
"6028",33.311,38.125
"6029",33.311,39.375
"6030",33.311,40.625
"6031",33.311,41.875
"6032",33.311,43.125
"6033",33.311,44.375
"6034",33.311,45.625
"6035",33.311,46.875
"6036",33.311,48.125
"6037",33.311,49.375
"6038",33.311,50.625
"6039",33.311,51.875
"6040",33.311,53.125
"6041",33.311,54.375
"6042",33.311,55.625
"6043",33.311,56.875
"6044",33.311,58.125
"6045",33.311,59.375
"6046",33.311,60.625
"6047",33.311,61.875
"6048",33.311,63.125
"6049",33.311,64.375
"6050",33.311,65.625
"6051",33.311,66.875
"6052",33.311,68.125
"6053",33.311,69.375
"6054",33.311,70.625
"6055",33.311,71.875
"6056",33.311,73.125
"6057",33.311,74.375
"6058",33.311,75.625
"6059",33.311,76.875
"6060",33.311,78.125
"6061",33.311,79.375
"6062",33.311,80.625
"6063",33.311,81.875
"6064",33.311,83.125
"6065",33.311,84.375
"6066",33.311,85.625
"6067",33.311,86.875
"6068",33.311,88.125
"6069",33.311,89.375
"6070",33.311,90.625
"6071",33.311,91.875
"6072",33.311,93.125
"6073",33.311,94.375
"6074",33.311,95.625
"6075",33.311,96.875
"6076",33.311,98.125
"6077",33.311,99.375
"6078",33.311,100.625
"6079",33.311,101.875
"6080",33.311,103.125
"6081",33.311,104.375
"6082",33.311,105.625
"6083",33.311,106.875
"6084",33.311,108.125
"6085",33.311,109.375
"6086",33.311,110.625
"6087",33.311,111.875
"6088",33.311,113.125
"6089",33.311,114.375
"6090",33.311,115.625
"6091",33.311,116.875
"6092",33.311,118.125
"6093",33.311,119.375
"6094",33.311,120.625
"6095",33.311,130.625
"6096",33.311,133.125
"6097",33.311,243.125
"6098",33.311,244.375
"6099",33.311,245.625
"6100",33.311,246.875
"6101",33.311,248.125
"6102",33.311,249.375
"6103",33.311,250.625
"6104",33.311,251.875
"6105",33.311,253.125
"6106",33.311,254.375
"6107",33.311,255.625
"6108",33.311,256.875
"6109",33.311,258.125
"6110",33.311,259.375
"6111",33.311,260.625
"6112",33.311,261.875
"6113",33.311,263.125
"6114",33.311,264.375
"6115",33.311,265.625
"6116",33.311,266.875
"6117",33.311,268.125
"6118",33.311,269.375
"6119",33.311,270.625
"6120",33.311,271.875
"6121",33.311,273.125
"6122",33.311,274.375
"6123",33.311,275.625
"6124",33.311,276.875
"6125",33.311,278.125
"6126",33.311,279.375
"6127",33.311,280.625
"6128",33.311,351.875
"6129",33.311,353.125
"6130",33.311,354.375
"6131",33.311,355.625
"6132",33.311,356.875
"6133",33.311,358.125
"6134",33.311,359.375
"6135",34.326,0.625
"6136",34.326,1.875
"6137",34.326,3.125
"6138",34.326,4.375
"6139",34.326,5.625
"6140",34.326,6.875
"6141",34.326,8.125
"6142",34.326,9.375
"6143",34.326,36.875
"6144",34.326,38.125
"6145",34.326,39.375
"6146",34.326,40.625
"6147",34.326,41.875
"6148",34.326,43.125
"6149",34.326,44.375
"6150",34.326,45.625
"6151",34.326,46.875
"6152",34.326,48.125
"6153",34.326,49.375
"6154",34.326,50.625
"6155",34.326,51.875
"6156",34.326,53.125
"6157",34.326,54.375
"6158",34.326,55.625
"6159",34.326,56.875
"6160",34.326,58.125
"6161",34.326,59.375
"6162",34.326,60.625
"6163",34.326,61.875
"6164",34.326,63.125
"6165",34.326,64.375
"6166",34.326,65.625
"6167",34.326,66.875
"6168",34.326,68.125
"6169",34.326,69.375
"6170",34.326,70.625
"6171",34.326,71.875
"6172",34.326,73.125
"6173",34.326,74.375
"6174",34.326,75.625
"6175",34.326,76.875
"6176",34.326,78.125
"6177",34.326,79.375
"6178",34.326,80.625
"6179",34.326,81.875
"6180",34.326,83.125
"6181",34.326,84.375
"6182",34.326,85.625
"6183",34.326,86.875
"6184",34.326,88.125
"6185",34.326,89.375
"6186",34.326,90.625
"6187",34.326,91.875
"6188",34.326,93.125
"6189",34.326,94.375
"6190",34.326,95.625
"6191",34.326,96.875
"6192",34.326,98.125
"6193",34.326,99.375
"6194",34.326,100.625
"6195",34.326,101.875
"6196",34.326,103.125
"6197",34.326,104.375
"6198",34.326,105.625
"6199",34.326,106.875
"6200",34.326,108.125
"6201",34.326,109.375
"6202",34.326,110.625
"6203",34.326,111.875
"6204",34.326,113.125
"6205",34.326,114.375
"6206",34.326,115.625
"6207",34.326,116.875
"6208",34.326,118.125
"6209",34.326,119.375
"6210",34.326,129.375
"6211",34.326,131.875
"6212",34.326,133.125
"6213",34.326,135.625
"6214",34.326,136.875
"6215",34.326,241.875
"6216",34.326,243.125
"6217",34.326,244.375
"6218",34.326,245.625
"6219",34.326,246.875
"6220",34.326,248.125
"6221",34.326,249.375
"6222",34.326,250.625
"6223",34.326,251.875
"6224",34.326,253.125
"6225",34.326,254.375
"6226",34.326,255.625
"6227",34.326,256.875
"6228",34.326,258.125
"6229",34.326,259.375
"6230",34.326,260.625
"6231",34.326,261.875
"6232",34.326,263.125
"6233",34.326,264.375
"6234",34.326,265.625
"6235",34.326,266.875
"6236",34.326,268.125
"6237",34.326,269.375
"6238",34.326,270.625
"6239",34.326,271.875
"6240",34.326,273.125
"6241",34.326,274.375
"6242",34.326,275.625
"6243",34.326,276.875
"6244",34.326,278.125
"6245",34.326,279.375
"6246",34.326,280.625
"6247",34.326,281.875
"6248",34.326,354.375
"6249",34.326,355.625
"6250",34.326,356.875
"6251",34.326,358.125
"6252",34.326,359.375
"6253",35.34,0.625
"6254",35.34,1.875
"6255",35.34,3.125
"6256",35.34,4.375
"6257",35.34,5.625
"6258",35.34,6.875
"6259",35.34,8.125
"6260",35.34,9.375
"6261",35.34,10.625
"6262",35.34,24.375
"6263",35.34,33.125
"6264",35.34,36.875
"6265",35.34,38.125
"6266",35.34,39.375
"6267",35.34,40.625
"6268",35.34,41.875
"6269",35.34,43.125
"6270",35.34,44.375
"6271",35.34,45.625
"6272",35.34,46.875
"6273",35.34,48.125
"6274",35.34,49.375
"6275",35.34,50.625
"6276",35.34,51.875
"6277",35.34,53.125
"6278",35.34,54.375
"6279",35.34,55.625
"6280",35.34,56.875
"6281",35.34,58.125
"6282",35.34,59.375
"6283",35.34,60.625
"6284",35.34,61.875
"6285",35.34,63.125
"6286",35.34,64.375
"6287",35.34,65.625
"6288",35.34,66.875
"6289",35.34,68.125
"6290",35.34,69.375
"6291",35.34,70.625
"6292",35.34,71.875
"6293",35.34,73.125
"6294",35.34,74.375
"6295",35.34,75.625
"6296",35.34,76.875
"6297",35.34,78.125
"6298",35.34,79.375
"6299",35.34,80.625
"6300",35.34,81.875
"6301",35.34,83.125
"6302",35.34,84.375
"6303",35.34,85.625
"6304",35.34,86.875
"6305",35.34,88.125
"6306",35.34,89.375
"6307",35.34,90.625
"6308",35.34,91.875
"6309",35.34,93.125
"6310",35.34,94.375
"6311",35.34,95.625
"6312",35.34,96.875
"6313",35.34,98.125
"6314",35.34,99.375
"6315",35.34,100.625
"6316",35.34,101.875
"6317",35.34,103.125
"6318",35.34,104.375
"6319",35.34,105.625
"6320",35.34,106.875
"6321",35.34,108.125
"6322",35.34,109.375
"6323",35.34,110.625
"6324",35.34,111.875
"6325",35.34,113.125
"6326",35.34,114.375
"6327",35.34,115.625
"6328",35.34,116.875
"6329",35.34,118.125
"6330",35.34,119.375
"6331",35.34,126.875
"6332",35.34,128.125
"6333",35.34,133.125
"6334",35.34,134.375
"6335",35.34,135.625
"6336",35.34,136.875
"6337",35.34,138.125
"6338",35.34,139.375
"6339",35.34,239.375
"6340",35.34,240.625
"6341",35.34,241.875
"6342",35.34,243.125
"6343",35.34,244.375
"6344",35.34,245.625
"6345",35.34,246.875
"6346",35.34,248.125
"6347",35.34,249.375
"6348",35.34,250.625
"6349",35.34,251.875
"6350",35.34,253.125
"6351",35.34,254.375
"6352",35.34,255.625
"6353",35.34,256.875
"6354",35.34,258.125
"6355",35.34,259.375
"6356",35.34,260.625
"6357",35.34,261.875
"6358",35.34,263.125
"6359",35.34,264.375
"6360",35.34,265.625
"6361",35.34,266.875
"6362",35.34,268.125
"6363",35.34,269.375
"6364",35.34,270.625
"6365",35.34,271.875
"6366",35.34,273.125
"6367",35.34,274.375
"6368",35.34,275.625
"6369",35.34,276.875
"6370",35.34,278.125
"6371",35.34,279.375
"6372",35.34,280.625
"6373",35.34,281.875
"6374",35.34,283.125
"6375",35.34,354.375
"6376",35.34,359.375
"6377",36.355,1.875
"6378",36.355,3.125
"6379",36.355,4.375
"6380",36.355,5.625
"6381",36.355,6.875
"6382",36.355,8.125
"6383",36.355,9.375
"6384",36.355,28.125
"6385",36.355,29.375
"6386",36.355,33.125
"6387",36.355,36.875
"6388",36.355,38.125
"6389",36.355,39.375
"6390",36.355,40.625
"6391",36.355,41.875
"6392",36.355,43.125
"6393",36.355,44.375
"6394",36.355,45.625
"6395",36.355,46.875
"6396",36.355,48.125
"6397",36.355,49.375
"6398",36.355,50.625
"6399",36.355,51.875
"6400",36.355,53.125
"6401",36.355,54.375
"6402",36.355,55.625
"6403",36.355,56.875
"6404",36.355,58.125
"6405",36.355,59.375
"6406",36.355,60.625
"6407",36.355,61.875
"6408",36.355,63.125
"6409",36.355,64.375
"6410",36.355,65.625
"6411",36.355,66.875
"6412",36.355,68.125
"6413",36.355,69.375
"6414",36.355,70.625
"6415",36.355,71.875
"6416",36.355,73.125
"6417",36.355,74.375
"6418",36.355,75.625
"6419",36.355,76.875
"6420",36.355,78.125
"6421",36.355,79.375
"6422",36.355,80.625
"6423",36.355,81.875
"6424",36.355,83.125
"6425",36.355,84.375
"6426",36.355,85.625
"6427",36.355,86.875
"6428",36.355,88.125
"6429",36.355,89.375
"6430",36.355,90.625
"6431",36.355,91.875
"6432",36.355,93.125
"6433",36.355,94.375
"6434",36.355,95.625
"6435",36.355,96.875
"6436",36.355,98.125
"6437",36.355,99.375
"6438",36.355,100.625
"6439",36.355,101.875
"6440",36.355,103.125
"6441",36.355,104.375
"6442",36.355,105.625
"6443",36.355,106.875
"6444",36.355,108.125
"6445",36.355,109.375
"6446",36.355,110.625
"6447",36.355,111.875
"6448",36.355,113.125
"6449",36.355,114.375
"6450",36.355,115.625
"6451",36.355,116.875
"6452",36.355,118.125
"6453",36.355,119.375
"6454",36.355,120.625
"6455",36.355,126.875
"6456",36.355,128.125
"6457",36.355,129.375
"6458",36.355,136.875
"6459",36.355,138.125
"6460",36.355,139.375
"6461",36.355,239.375
"6462",36.355,240.625
"6463",36.355,241.875
"6464",36.355,243.125
"6465",36.355,244.375
"6466",36.355,245.625
"6467",36.355,246.875
"6468",36.355,248.125
"6469",36.355,249.375
"6470",36.355,250.625
"6471",36.355,251.875
"6472",36.355,253.125
"6473",36.355,254.375
"6474",36.355,255.625
"6475",36.355,256.875
"6476",36.355,258.125
"6477",36.355,259.375
"6478",36.355,260.625
"6479",36.355,261.875
"6480",36.355,263.125
"6481",36.355,264.375
"6482",36.355,265.625
"6483",36.355,266.875
"6484",36.355,268.125
"6485",36.355,269.375
"6486",36.355,270.625
"6487",36.355,271.875
"6488",36.355,273.125
"6489",36.355,274.375
"6490",36.355,275.625
"6491",36.355,276.875
"6492",36.355,278.125
"6493",36.355,279.375
"6494",36.355,280.625
"6495",36.355,281.875
"6496",36.355,283.125
"6497",36.355,354.375
"6498",37.369,14.375
"6499",37.369,21.875
"6500",37.369,23.125
"6501",37.369,24.375
"6502",37.369,28.125
"6503",37.369,29.375
"6504",37.369,30.625
"6505",37.369,31.875
"6506",37.369,33.125
"6507",37.369,34.375
"6508",37.369,35.625
"6509",37.369,36.875
"6510",37.369,38.125
"6511",37.369,39.375
"6512",37.369,40.625
"6513",37.369,41.875
"6514",37.369,43.125
"6515",37.369,44.375
"6516",37.369,46.875
"6517",37.369,48.125
"6518",37.369,49.375
"6519",37.369,54.375
"6520",37.369,55.625
"6521",37.369,56.875
"6522",37.369,58.125
"6523",37.369,59.375
"6524",37.369,60.625
"6525",37.369,61.875
"6526",37.369,63.125
"6527",37.369,64.375
"6528",37.369,65.625
"6529",37.369,66.875
"6530",37.369,68.125
"6531",37.369,69.375
"6532",37.369,70.625
"6533",37.369,71.875
"6534",37.369,73.125
"6535",37.369,74.375
"6536",37.369,75.625
"6537",37.369,76.875
"6538",37.369,78.125
"6539",37.369,79.375
"6540",37.369,80.625
"6541",37.369,81.875
"6542",37.369,83.125
"6543",37.369,84.375
"6544",37.369,85.625
"6545",37.369,86.875
"6546",37.369,88.125
"6547",37.369,89.375
"6548",37.369,90.625
"6549",37.369,91.875
"6550",37.369,93.125
"6551",37.369,94.375
"6552",37.369,95.625
"6553",37.369,96.875
"6554",37.369,98.125
"6555",37.369,99.375
"6556",37.369,100.625
"6557",37.369,101.875
"6558",37.369,103.125
"6559",37.369,104.375
"6560",37.369,105.625
"6561",37.369,106.875
"6562",37.369,108.125
"6563",37.369,109.375
"6564",37.369,110.625
"6565",37.369,111.875
"6566",37.369,113.125
"6567",37.369,114.375
"6568",37.369,115.625
"6569",37.369,116.875
"6570",37.369,118.125
"6571",37.369,120.625
"6572",37.369,121.875
"6573",37.369,126.875
"6574",37.369,128.125
"6575",37.369,136.875
"6576",37.369,139.375
"6577",37.369,140.625
"6578",37.369,238.125
"6579",37.369,239.375
"6580",37.369,240.625
"6581",37.369,241.875
"6582",37.369,243.125
"6583",37.369,244.375
"6584",37.369,245.625
"6585",37.369,246.875
"6586",37.369,248.125
"6587",37.369,249.375
"6588",37.369,250.625
"6589",37.369,251.875
"6590",37.369,253.125
"6591",37.369,254.375
"6592",37.369,255.625
"6593",37.369,256.875
"6594",37.369,258.125
"6595",37.369,259.375
"6596",37.369,260.625
"6597",37.369,261.875
"6598",37.369,263.125
"6599",37.369,264.375
"6600",37.369,265.625
"6601",37.369,266.875
"6602",37.369,268.125
"6603",37.369,269.375
"6604",37.369,270.625
"6605",37.369,271.875
"6606",37.369,273.125
"6607",37.369,274.375
"6608",37.369,275.625
"6609",37.369,276.875
"6610",37.369,278.125
"6611",37.369,279.375
"6612",37.369,280.625
"6613",37.369,281.875
"6614",37.369,283.125
"6615",37.369,351.875
"6616",37.369,353.125
"6617",37.369,354.375
"6618",37.369,355.625
"6619",37.369,356.875
"6620",37.369,358.125
"6621",38.384,23.125
"6622",38.384,28.125
"6623",38.384,29.375
"6624",38.384,30.625
"6625",38.384,31.875
"6626",38.384,33.125
"6627",38.384,34.375
"6628",38.384,35.625
"6629",38.384,36.875
"6630",38.384,38.125
"6631",38.384,39.375
"6632",38.384,40.625
"6633",38.384,41.875
"6634",38.384,43.125
"6635",38.384,44.375
"6636",38.384,45.625
"6637",38.384,46.875
"6638",38.384,48.125
"6639",38.384,54.375
"6640",38.384,55.625
"6641",38.384,56.875
"6642",38.384,58.125
"6643",38.384,59.375
"6644",38.384,60.625
"6645",38.384,61.875
"6646",38.384,63.125
"6647",38.384,64.375
"6648",38.384,65.625
"6649",38.384,66.875
"6650",38.384,68.125
"6651",38.384,69.375
"6652",38.384,70.625
"6653",38.384,71.875
"6654",38.384,73.125
"6655",38.384,74.375
"6656",38.384,75.625
"6657",38.384,76.875
"6658",38.384,78.125
"6659",38.384,79.375
"6660",38.384,80.625
"6661",38.384,81.875
"6662",38.384,83.125
"6663",38.384,84.375
"6664",38.384,85.625
"6665",38.384,86.875
"6666",38.384,88.125
"6667",38.384,89.375
"6668",38.384,90.625
"6669",38.384,91.875
"6670",38.384,93.125
"6671",38.384,94.375
"6672",38.384,95.625
"6673",38.384,96.875
"6674",38.384,98.125
"6675",38.384,99.375
"6676",38.384,100.625
"6677",38.384,101.875
"6678",38.384,103.125
"6679",38.384,104.375
"6680",38.384,105.625
"6681",38.384,106.875
"6682",38.384,108.125
"6683",38.384,109.375
"6684",38.384,110.625
"6685",38.384,111.875
"6686",38.384,113.125
"6687",38.384,114.375
"6688",38.384,115.625
"6689",38.384,116.875
"6690",38.384,125.625
"6691",38.384,126.875
"6692",38.384,128.125
"6693",38.384,140.625
"6694",38.384,238.125
"6695",38.384,239.375
"6696",38.384,240.625
"6697",38.384,241.875
"6698",38.384,243.125
"6699",38.384,244.375
"6700",38.384,245.625
"6701",38.384,246.875
"6702",38.384,248.125
"6703",38.384,249.375
"6704",38.384,250.625
"6705",38.384,251.875
"6706",38.384,253.125
"6707",38.384,254.375
"6708",38.384,255.625
"6709",38.384,256.875
"6710",38.384,258.125
"6711",38.384,259.375
"6712",38.384,260.625
"6713",38.384,261.875
"6714",38.384,263.125
"6715",38.384,264.375
"6716",38.384,265.625
"6717",38.384,266.875
